-0.1808318	-0.09590067	0.6414213	4.640275	-39.07813	-1.070727E-07	6.093056	-18.93021	0	-3.548553	-23.33374	0	-2.095795	-3.185822	0	False
-0.185249	-0.09824327	0.6414213	4.640275	-39.07813	-1.070727E-07	6.093056	-18.93021	0	-3.730774	-22.96887	0	-2.277985	-2.820953	0	False
-0.1896663	-0.1005859	0.6414213	4.621024	-38.10101	-1.070698E-07	6.014137	-17.98651	0	-3.931061	-21.62823	0	-2.537964	-1.513733	0	False
-0.1940835	-0.1029285	0.6414213	4.600957	-37.12411	-1.070667E-07	5.972819	-17.51611	0	-4.130981	-20.28915	0	-2.759125	-0.6811523	0	False
-0.1985008	-0.1052711	0.6414213	4.580024	-36.14743	0	5.930192	-17.04672	-5.364795E-08	-4.330566	-18.95169	3.240763E-07	-2.980408	0.1490173	2.704284E-07	False
-0.2029181	-0.1076137	0.6414213	4.535322	-34.19489	-1.070569E-07	5.886199	-16.57843	0	-4.552734	-16.63977	0	-3.201843	0.9766846	0	False
-0.2073353	-0.1099563	0.6414213	4.499057	-32.7312	1.070516E-07	5.886199	-16.57843	0	-4.765198	-14.81812	2.151837E-07	-3.378082	1.334656	1.081322E-07	False
-0.2117526	-0.1122989	0.6414213	4.473439	-31.75589	0	5.886199	-16.57843	0	-4.96582	-13.48627	0	-3.55304	1.691193	0	False
-0.2161698	-0.1146415	0.6414213	5.12652	-31.30246	-1.071503E-07	5.886199	-16.57843	0	-4.48645	-12.67776	1.091273E-09	-3.726776	2.046265	1.082416E-07	False
-0.2205871	-0.1169841	0.6414213	6.678113	-28.50412	1.074507E-07	6.193399	-16.63232	0	-3.107361	-9.525848	1.074507E-07	-3.592072	2.345947	0	False
-0.2250043	-0.1193267	0.6414213	7.243441	-26.63593	1.075803E-07	6.502968	-16.6875	0	-2.713226	-7.305542	2.159339E-07	-3.453705	2.642883	1.083536E-07	False
-0.2294216	-0.1216693	0.6414213	8.878621	-26.32837	0	6.814921	-16.74384	0	-1.247986	-6.6474	0	-3.311676	2.937134	0	False
-0.2338388	-0.1240119	0.6414213	10.60249	-26.99167	2.171507E-07	6.814921	-16.74384	0	0.3072567	-6.96167	1.086827E-07	-3.480316	3.286163	0	False
-0.2382561	-0.1263545	0.6414213	13.12503	-28.67883	0	6.814921	-16.74384	0	2.662452	-8.3013	0	-3.647644	3.633698	0	False
-0.2426734	-0.1286971	0.6414213	14.95828	-29.8125	-4.418597E-07	8.885198	-18.466	1.080179E-07	4.329669	-9.08902	0	-1.743408	2.257477	3.251872E-07	False
-0.2470906	-0.1310398	0.6414213	15.6723	-29.89212	0	9.68665	-19.95172	1.082653E-07	4.878953	-8.824249	0	-1.106689	1.11615	1.082653E-07	False
-0.2515079	-0.1333824	0.6414213	15.6723	-29.89212	0	10.40287	-20.51736	0	4.71554	-8.481476	0	-0.553894	0.89328	0	False
-0.2559251	-0.135725	0.6414213	15.6723	-29.89212	0	11.25521	-22.45758	0	4.553448	-8.140259	2.175265E-07	0.1363583	-0.705719	2.175265E-07	False
-0.2603424	-0.1380676	0.6414213	15.6723	-29.89212	0	12.37076	-23.52509	0	4.392682	-7.80069	0	1.091144	-1.433655	0	False
-0.2647597	-0.1404102	0.6414213	15.6723	-29.89212	0	12.71826	-23.57361	2.188121E-07	4.233247	-7.462738	0	1.279203	-1.144226	2.188121E-07	False
-0.269177	-0.1427528	0.6414213	15.77069	-31.29105	0	12.71826	-23.57361	2.188121E-07	4.173534	-8.52536	0	1.121105	-0.8079224	0	False
-0.2735942	-0.1450954	0.6414213	15.47553	-32.19006	0	12.71826	-23.57361	2.188121E-07	3.721612	-9.089691	2.180148E-07	0.9643412	-0.4732361	4.368269E-07	False
-0.2780115	-0.147438	0.6414213	15.11817	-32.15341	4.42191E-07	12.71826	-23.57361	2.188121E-07	3.208833	-8.720032	5.913506E-09	0.8089209	-0.1402283	0	False
-0.2824288	-0.1497806	0.6414213	15.11817	-32.15341	4.42191E-07	12.71826	-23.57361	2.188121E-07	3.054756	-8.388702	2.239277E-07	0.6548443	0.1911011	5.487664E-10	False
-0.286846	-0.1521233	0.6414213	14.76169	-32.11697	0	12.71826	-23.57361	2.188121E-07	2.545547	-8.022583	0	0.5021105	0.5207825	2.188121E-07	False
-0.2912633	-0.1544659	0.6414213	14.76169	-32.11697	0	12.71826	-23.57361	2.188121E-07	2.394157	-7.694611	0	0.3507214	0.8487549	2.188121E-07	False
-0.2956806	-0.1568085	0.6414213	14.76169	-32.11697	0	12.71826	-23.57361	2.188121E-07	2.244114	-7.368347	0	0.2006779	1.175018	2.188121E-07	False
-0.3000979	-0.1591511	0.6414213	14.76169	-32.11697	0	13.06716	-23.62228	0	2.09542	-7.043793	0	0.4008856	1.450897	0	False
-0.3045151	-0.1614937	0.6414213	14.4061	-32.08081	0	13.06716	-23.62228	0	1.592478	-6.684753	0	0.2535372	1.773773	0	False
-0.3089324	-0.1638363	0.6414213	14.4061	-32.08081	0	13.10773	-24.08093	0	1.446471	-6.363617	4.380445E-07	0.1481056	1.636261	4.380445E-07	False
-0.3133497	-0.1661789	0.6414213	14.4061	-32.08081	0	13.10773	-24.08093	0	1.301811	-6.044189	0	0.003445625	1.955688	0	False
-0.3177669	-0.1685215	0.6414213	14.4061	-32.08081	0	13.10773	-24.08093	0	1.158488	-5.726501	0	-0.1398926	2.273376	0	False
-0.3221842	-0.1708641	0.6414213	14.4061	-32.08081	0	13.80984	-24.17688	0	1.016508	-5.410553	0	0.4202528	2.493378	0	False
-0.3266015	-0.1732067	0.6414213	14.4061	-32.08081	0	13.88924	-25.09402	0	0.875865	-5.096344	0	0.3590107	1.890442	0	False
-0.3310187	-0.1755493	0.6414213	14.76169	-32.11697	0	14.31933	-26.06009	-2.202872E-07	1.092147	-4.820038	2.196654E-07	0.649785	1.236847	0	True
-0.335436	-0.177892	0.6414213	14.76169	-32.11697	0	15.85588	-27.61865	0	0.9541683	-4.509308	0	2.048358	-0.01098633	0	True
-0.3398533	-0.1802346	0.6414213	14.76169	-32.11697	0	16.28666	-28.58362	8.894673E-07	0.8175154	-4.200348	2.199244E-07	2.342486	-0.6669922	1.109392E-06	True
-0.3442706	-0.1825772	0.6414213	14.76169	-32.11697	0	17.14557	-30.51605	-4.467405E-07	0.6821871	-3.893158	0	3.066066	-2.292236	0	True
-0.3486878	-0.1849198	0.6414213	15.11817	-32.15341	4.42191E-07	17.5738	-31.48337	0	0.9046507	-3.624146	2.220072E-07	3.360288	-2.954102	0	True
-0.3531051	-0.1872624	0.6414213	15.4444	-31.72122	0	18.73056	-32.52686	0	1.098181	-2.888245	0	4.384346	-3.693878	0	True
-0.3575224	-0.189605	0.6414213	16.12951	-31.32925	0	18.73056	-32.52686	0	1.651906	-2.194366	2.204435E-07	4.252955	-3.391968	2.204435E-07	True
-0.3619396	-0.1919476	0.6414213	16.12951	-31.32925	0	19.09641	-32.56467	-4.517466E-07	1.521819	-1.894196	4.411468E-07	4.488721	-3.129608	0	True
-0.3663569	-0.1942902	0.6414213	16.12951	-31.32925	0	19.09641	-32.56467	-4.517466E-07	1.393026	-1.595795	4.414065E-07	4.359928	-2.831207	0	True
-0.3707742	-0.1966328	0.6414213	16.48925	-31.36761	-4.451964E-07	19.09641	-32.56467	-4.517466E-07	1.62526	-1.337524	0	4.232429	-2.534576	0	True
-0.3751915	-0.1989754	0.6414213	16.16143	-31.7963	0	19.09641	-32.56467	-4.517466E-07	1.171235	-1.471313	0	4.106215	-2.239685	0	True
-0.3796087	-0.201318	0.6414213	16.58395	-32.76898	-4.454149E-07	19.09641	-32.56467	-4.517466E-07	1.468815	-2.150909	0	3.981277	-1.946594	0	True
-0.384026	-0.2036607	0.6414213	16.22384	-32.7323	-4.445916E-07	19.09641	-32.56467	-4.517466E-07	0.9850321	-1.822876	0	3.85761	-1.655243	0	True
-0.3884433	-0.2060033	0.6414213	16.25434	-33.2012	-4.446604E-07	19.09641	-32.56467	-4.517466E-07	0.8931322	-2.002197	0	3.735211	-1.365662	0	True
-0.3928605	-0.2083459	0.6414213	16.28437	-33.67068	0	18.73056	-32.52686	0	0.802022	-2.183868	0	3.248214	-1.040039	0	True
-0.3972778	-0.2106885	0.6414213	16.31395	-34.14075	0	18.73056	-32.52686	0	0.7117023	-2.367859	8.86437E-07	3.128313	-0.7539673	8.86437E-07	True
-0.4016951	-0.2130311	0.6414213	16.37179	-35.0824	8.898547E-07	18.73056	-32.52686	0	0.6508942	-3.025238	4.463788E-07	3.009665	-0.469696	0	True
-0.4061123	-0.2153737	0.6414213	16.42791	-36.02612	0	18.73056	-32.52686	0	0.5895891	-3.686401	0	2.892241	-0.1871338	0	True
-0.4105296	-0.2177163	0.6414213	16.42791	-36.02612	0	18.36552	-32.48907	0	0.4733953	-3.405609	0	2.411004	0.1314392	0	True
-0.4149469	-0.2200589	0.6414213	16.45534	-36.49869	4.451185E-07	18.36552	-32.48907	0	0.3858528	-3.599152	4.451185E-07	2.29603	0.4104614	0	True
-0.4193642	-0.2224015	0.6414213	16.48236	-36.97171	0	18.39703	-32.95419	0	0.2991085	-3.794861	0	2.213774	0.2226563	0	True
-0.4237814	-0.2247441	0.6414213	15.78751	-37.38275	4.436214E-07	18.39703	-32.95419	0	-0.5083008	-3.930359	0	2.101208	0.4981995	0	True
-0.4281987	-0.2270867	0.6414213	15.78751	-37.38275	4.436214E-07	18.0638	-33.38321	-4.49018E-07	-0.6196899	-3.656555	8.886296E-07	1.656599	0.3429871	0	True
-0.432616	-0.2294293	0.6414213	15.78751	-37.38275	4.436214E-07	18.0638	-33.38321	-4.49018E-07	-0.7298889	-3.384491	0	1.54641	0.6150513	0	True
-0.4370332	-0.2317719	0.6414213	15.78751	-37.38275	4.436214E-07	17.70028	-33.34656	0	-0.8388977	-3.114136	0	1.073866	0.9220581	0	True
-0.4414505	-0.2341146	0.6414213	15.78751	-37.38275	4.436214E-07	17.70028	-33.34656	0	-0.9467468	-2.84552	8.893861E-07	0.966011	1.190674	4.457647E-07	True
-0.4458678	-0.2364572	0.6414213	15.78751	-37.38275	4.436214E-07	17.7308	-33.81393	-4.481761E-07	-1.053467	-2.578644	4.436214E-07	0.8898392	0.9901733	0	True
-0.450285	-0.2387998	0.6414213	15.78751	-37.38275	4.436214E-07	17.7308	-33.81393	-4.481761E-07	-1.158997	-2.313446	4.436214E-07	0.7842903	1.255371	0	True
-0.4547023	-0.2411424	0.6414213	15.78751	-37.38275	4.436214E-07	17.7308	-33.81393	-4.481761E-07	-1.263428	-2.049988	8.90135E-07	0.6798763	1.518829	0	True
-0.4591196	-0.243485	0.6414213	15.7613	-36.90833	4.435641E-07	17.7308	-33.81393	-4.481761E-07	-1.392914	-1.313812	4.435641E-07	0.5765934	1.780579	0	True
-0.4635369	-0.2458276	0.6414213	15.7613	-36.90833	4.435641E-07	17.7308	-33.81393	-4.481761E-07	-1.495087	-1.053772	8.905721E-07	0.4744225	2.040619	0	True
-0.4679541	-0.2481702	0.6414213	15.7613	-36.90833	4.435641E-07	17.39798	-34.2464	0	-1.59613	-0.7954102	8.908178E-07	0.04054832	1.866516	4.472537E-07	True
-0.4723714	-0.2505128	0.6414213	15.7613	-36.90833	4.435641E-07	17.39798	-34.2464	0	-1.696075	-0.5387268	0	-0.05941772	2.123199	0	True
-0.4767887	-0.2528554	0.6414213	15.7613	-36.90833	4.435641E-07	17.42755	-34.71542	0	-1.794952	-0.2837524	8.913062E-07	-0.1287231	1.909149	4.477421E-07	True
-0.4812059	-0.255198	0.6414213	15.7613	-36.90833	4.435641E-07	17.4567	-35.185	-4.474968E-07	-1.892761	-0.03042603	0	-0.1973572	1.692902	0	True
-0.4856232	-0.2575406	0.6414213	15.7613	-36.90833	4.435641E-07	17.4567	-35.185	-4.474968E-07	-1.989471	0.2212219	0	-0.2940674	1.94455	0	True
-0.4900405	-0.2598833	0.6414213	15.78751	-37.38275	4.436214E-07	17.51376	-36.12573	0	-2.058929	-0.003234863	8.920878E-07	-0.3326721	1.253784	4.484664E-07	True
-0.4944578	-0.2622259	0.6414213	16.50899	-37.44519	-8.904836E-07	17.54168	-36.59683	0	-1.432068	0.1826477	0	-0.3993835	1.031006	0	True
-0.498875	-0.2645685	0.6414213	16.87075	-37.47675	-4.460855E-07	17.5692	-37.06845	4.477741E-07	-1.163879	0.3977661	0	-0.4654236	0.8060608	0	True
-0.5032923	-0.2669111	0.6414213	17.25979	-37.98151	0	17.59634	-37.54053	0	-0.8673706	0.1380615	0	-0.5308228	0.5790405	0	True
-0.5077095	-0.2692537	0.6414213	17.286	-38.45493	0	17.59634	-37.54053	0	-0.9326782	-0.09197998	0	-0.622345	0.8224182	0	True
-0.5121267	-0.2715963	0.6414213	17.67547	-38.95938	0	17.59634	-37.54053	0	-0.633728	-0.3546448	8.993007E-07	-0.7128601	1.064209	8.993007E-07	True
-0.516544	-0.2739389	0.6414213	17.67547	-38.95938	0	17.59634	-37.54053	0	-0.7232361	-0.1144714	4.498835E-07	-0.8023682	1.304382	4.498835E-07	True
-0.5209612	-0.2762815	0.6414213	17.70112	-39.43317	0	17.6231	-38.01303	-4.479077E-07	-0.7861023	-0.3497314	4.501153E-07	-0.8641357	1.070404	2.207628E-09	True
